pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
16,rgb/1305031925.501267.png,rgb/1305031925.833148.png,0.0174846,5.74691,10,43,0.328125,FNS,3.20618,52.7885
17,rgb/1305031925.669137.png,rgb/1305031926.001186.png,0.0170458,8.71425,10,126,0.375,FNS,0.350489,0.814147
18,rgb/1305031925.833148.png,rgb/1305031926.169101.png,0.019516,9.03534,10,35,0.234375,FNS,1.17935,33.5904
19,rgb/1305031926.001186.png,rgb/1305031926.333164.png,0.0216065,7.41252,10,46,0.3125,FNS,4.61746,63.3721
20,rgb/1305031926.169101.png,rgb/1305031926.501075.png,0.021931,10.3016,10,80,0.40625,FNS,4.19856,43.6965
21,rgb/1305031926.333164.png,rgb/1305031926.669140.png,0.0173606,13.1966,10,104,0.46875,FNS,178.32,34.8162
22,rgb/1305031926.501075.png,rgb/1305031926.833209.png,0.00878498,16.6346,10,45,0.296875,FNS,1.3083,15.841
23,rgb/1305031926.669140.png,rgb/1305031927.001575.png,0.00571603,23.6923,10,33,0.1875,FNS,2.08741,26.2804
24,rgb/1305031926.833209.png,rgb/1305031927.169161.png,0.00753086,26.331,10,26,0.203125,FNS,0.561663,84.9111
25,rgb/1305031927.001575.png,rgb/1305031927.333139.png,0.00989726,19.7514,10,18,0.140625,FNS,3.77084,86.7885
26,rgb/1305031927.169161.png,rgb/1305031927.501136.png,0.0124625,15.0361,10,29,0.21875,FNS,3.27871,12.7859
27,rgb/1305031927.333139.png,rgb/1305031927.669158.png,0.0122313,8.66477,10,47,0.3125,FNS,0.867078,8.94798
28,rgb/1305031927.501136.png,rgb/1305031927.833282.png,0.0109453,8.37162,10,102,0.484375,FNS,0.660175,31.1671
29,rgb/1305031927.669158.png,rgb/1305031928.001134.png,0.0164513,5.52344,10,143,0.484375,FNS,1.7639,11.9241
30,rgb/1305031927.833282.png,rgb/1305031928.169018.png,0.0234398,1.9644,10,89,0.421875,FNS,1.12671,19.914
31,rgb/1305031928.001134.png,rgb/1305031928.333609.png,0.0204366,5.3312,10,83,0.390625,FNS,5.57939,91.6084
32,rgb/1305031928.169018.png,rgb/1305031928.501428.png,0.0149897,13.6033,10,38,0.21875,FNS,4.0682,83.0336
33,rgb/1305031928.333609.png,rgb/1305031928.669146.png,0.0108645,19.8461,10,14,0.125,FNS,3.18594,102.139
34,rgb/1305031928.501428.png,rgb/1305031928.833193.png,0.00730246,19.4144,10,22,0.1875,FNS,179.133,63.5619
35,rgb/1305031928.669146.png,rgb/1305031929.001155.png,0.00783974,19.223,10,52,0.28125,FNS,2.89486,37.6372
